Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,GapToPrev,Is_Following,CleanMax,Slipstream_Delta,Dirty_Air_Tax
0 days 01:18:48.513000,NOR,4,0 days 00:01:23.059000,15.0,1.0,,,0 days 00:00:27.359000,0 days 00:00:28.176000,0 days 00:00:27.524000,0 days 01:17:52.888000,0 days 01:18:21.064000,0 days 01:18:48.588000,312.0,312.0,313.0,325.0,True,MEDIUM,15.0,True,McLaren,0 days 01:17:25.454000,,1,2.0,False,,False,True,4.278,0,340.0,0.0,3.140999999999991
0 days 01:20:11.602000,NOR,4,0 days 00:01:23.089000,16.0,1.0,,,0 days 00:00:27.325000,0 days 00:00:28.191000,0 days 00:00:27.573000,0 days 01:19:15.913000,0 days 01:19:44.104000,0 days 01:20:11.677000,,313.0,312.0,,False,MEDIUM,16.0,True,McLaren,0 days 01:18:48.513000,,1,2.0,False,,False,True,4.366,0,340.0,0.0,3.1709999999999923
0 days 01:21:34.834000,NOR,4,0 days 00:01:23.232000,17.0,1.0,,,0 days 00:00:27.369000,0 days 00:00:28.330000,0 days 00:00:27.533000,0 days 01:20:39.046000,0 days 01:21:07.376000,0 days 01:21:34.909000,310.0,312.0,313.0,326.0,False,MEDIUM,17.0,True,McLaren,0 days 01:20:11.602000,,1,2.0,False,,False,True,4.708,0,340.0,0.0,3.313999999999993
0 days 01:22:58.023000,NOR,4,0 days 00:01:23.189000,18.0,1.0,,,0 days 00:00:27.378000,0 days 00:00:28.260000,0 days 00:00:27.551000,0 days 01:22:02.287000,0 days 01:22:30.547000,0 days 01:22:58.098000,,312.0,313.0,325.0,False,MEDIUM,18.0,True,McLaren,0 days 01:21:34.834000,,1,2.0,False,,False,True,5.17,0,340.0,0.0,3.2709999999999866
0 days 01:24:21.312000,NOR,4,0 days 00:01:23.289000,19.0,1.0,,,0 days 00:00:27.463000,0 days 00:00:28.271000,0 days 00:00:27.555000,0 days 01:23:25.561000,0 days 01:23:53.832000,0 days 01:24:21.387000,311.0,312.0,313.0,323.0,False,MEDIUM,19.0,True,McLaren,0 days 01:22:58.023000,,1,2.0,False,,False,True,5.621,0,340.0,0.0,3.370999999999995
0 days 01:25:44.361000,NOR,4,0 days 00:01:23.049000,20.0,1.0,,,0 days 00:00:27.373000,0 days 00:00:28.181000,0 days 00:00:27.495000,0 days 01:24:48.760000,0 days 01:25:16.941000,0 days 01:25:44.436000,310.0,313.0,312.0,322.0,True,MEDIUM,20.0,True,McLaren,0 days 01:24:21.312000,,1,2.0,False,,False,True,5.813,0,340.0,0.0,3.1310000000000002
0 days 01:27:07.359000,NOR,4,0 days 00:01:22.998000,21.0,1.0,,,0 days 00:00:27.322000,0 days 00:00:28.180000,0 days 00:00:27.496000,0 days 01:26:11.758000,0 days 01:26:39.938000,0 days 01:27:07.434000,,313.0,313.0,323.0,True,MEDIUM,21.0,True,McLaren,0 days 01:25:44.361000,,1,2.0,False,,False,True,5.892,0,340.0,0.0,3.0799999999999983
0 days 01:28:30.324000,NOR,4,0 days 00:01:22.965000,22.0,1.0,,,0 days 00:00:27.303000,0 days 00:00:28.211000,0 days 00:00:27.451000,0 days 01:27:34.737000,0 days 01:28:02.948000,0 days 01:28:30.399000,313.0,313.0,313.0,,True,MEDIUM,22.0,True,McLaren,0 days 01:27:07.359000,,1,2.0,False,,False,True,6.124,0,340.0,0.0,3.046999999999997
0 days 01:29:53.216000,NOR,4,0 days 00:01:22.892000,23.0,1.0,,,0 days 00:00:27.333000,0 days 00:00:28.127000,0 days 00:00:27.432000,0 days 01:28:57.732000,0 days 01:29:25.859000,0 days 01:29:53.291000,311.0,313.0,312.0,325.0,True,MEDIUM,23.0,True,McLaren,0 days 01:28:30.324000,,1,2.0,False,,False,True,6.234,0,340.0,0.0,2.9739999999999895
0 days 01:31:16.183000,NOR,4,0 days 00:01:22.967000,24.0,1.0,,,0 days 00:00:27.303000,0 days 00:00:28.170000,0 days 00:00:27.494000,0 days 01:30:20.594000,0 days 01:30:48.764000,0 days 01:31:16.258000,312.0,314.0,313.0,326.0,False,MEDIUM,24.0,True,McLaren,0 days 01:29:53.216000,,1,2.0,False,,False,True,6.384,0,340.0,0.0,3.0489999999999924
0 days 01:32:39.265000,NOR,4,0 days 00:01:23.082000,25.0,1.0,,,0 days 00:00:27.328000,0 days 00:00:28.136000,0 days 00:00:27.618000,0 days 01:31:43.586000,0 days 01:32:11.722000,0 days 01:32:39.340000,309.0,312.0,313.0,325.0,False,MEDIUM,25.0,True,McLaren,0 days 01:31:16.183000,,1,2.0,False,,False,True,6.496,0,340.0,0.0,3.1639999999999873
0 days 01:34:02.106000,NOR,4,0 days 00:01:22.841000,26.0,1.0,,,0 days 00:00:27.295000,0 days 00:00:28.092000,0 days 00:00:27.454000,0 days 01:33:06.635000,0 days 01:33:34.727000,0 days 01:34:02.181000,312.0,314.0,313.0,,True,MEDIUM,26.0,True,McLaren,0 days 01:32:39.265000,,1,2.0,False,,False,True,6.4,0,340.0,0.0,2.9229999999999876
0 days 01:35:24.941000,NOR,4,0 days 00:01:22.835000,27.0,1.0,,,0 days 00:00:27.299000,0 days 00:00:28.152000,0 days 00:00:27.384000,0 days 01:34:29.480000,0 days 01:34:57.632000,0 days 01:35:25.016000,311.0,314.0,313.0,324.0,True,MEDIUM,27.0,True,McLaren,0 days 01:34:02.106000,,1,2.0,False,,False,True,6.22,0,340.0,0.0,2.9169999999999874
0 days 01:36:48.013000,NOR,4,0 days 00:01:23.072000,28.0,1.0,,,0 days 00:00:27.401000,0 days 00:00:28.201000,0 days 00:00:27.470000,0 days 01:35:52.417000,0 days 01:36:20.618000,0 days 01:36:48.088000,312.0,313.0,313.0,,False,MEDIUM,28.0,True,McLaren,0 days 01:35:24.941000,,1,2.0,False,,False,True,6.261,0,340.0,0.0,3.1539999999999964
0 days 01:38:10.770000,NOR,4,0 days 00:01:22.757000,29.0,1.0,,,0 days 00:00:27.403000,0 days 00:00:28.076000,0 days 00:00:27.278000,0 days 01:37:15.491000,0 days 01:37:43.567000,0 days 01:38:10.845000,310.0,313.0,313.0,321.0,True,MEDIUM,29.0,True,McLaren,0 days 01:36:48.013000,,1,2.0,False,,False,True,6.207,0,340.0,0.0,2.8389999999999986
0 days 01:39:33.409000,NOR,4,0 days 00:01:22.639000,30.0,1.0,,,0 days 00:00:27.274000,0 days 00:00:28.098000,0 days 00:00:27.267000,0 days 01:38:38.119000,0 days 01:39:06.217000,0 days 01:39:33.484000,311.0,313.0,313.0,322.0,True,MEDIUM,30.0,True,McLaren,0 days 01:38:10.770000,,1,2.0,False,,False,True,5.918,0,340.0,0.0,2.7209999999999894
0 days 01:40:56.598000,NOR,4,0 days 00:01:23.189000,31.0,1.0,,,0 days 00:00:27.283000,0 days 00:00:28.559000,0 days 00:00:27.347000,0 days 01:40:00.767000,0 days 01:40:29.326000,0 days 01:40:56.673000,,313.0,313.0,,False,MEDIUM,31.0,True,McLaren,0 days 01:39:33.409000,,1,2.0,False,,False,True,6.166,0,340.0,0.0,3.2709999999999866
0 days 01:42:19.374000,NOR,4,0 days 00:01:22.776000,32.0,1.0,,,0 days 00:00:27.340000,0 days 00:00:28.078000,0 days 00:00:27.358000,0 days 01:41:24.013000,0 days 01:41:52.091000,0 days 01:42:19.449000,313.0,314.0,313.0,,False,MEDIUM,32.0,True,McLaren,0 days 01:40:56.598000,,1,2.0,False,,False,True,6.052,0,340.0,0.0,2.85799999999999
0 days 01:43:42.029000,NOR,4,0 days 00:01:22.655000,33.0,1.0,,,0 days 00:00:27.310000,0 days 00:00:28.052000,0 days 00:00:27.293000,0 days 01:42:46.759000,0 days 01:43:14.811000,0 days 01:43:42.104000,,314.0,314.0,324.0,False,MEDIUM,33.0,True,McLaren,0 days 01:42:19.374000,,1,2.0,False,,False,True,5.764,0,340.0,0.0,2.7369999999999948
0 days 01:45:04.583000,NOR,4,0 days 00:01:22.554000,34.0,1.0,,,0 days 00:00:27.279000,0 days 00:00:28.032000,0 days 00:00:27.243000,0 days 01:44:09.383000,0 days 01:44:37.415000,0 days 01:45:04.658000,,313.0,313.0,325.0,True,MEDIUM,34.0,True,McLaren,0 days 01:43:42.029000,,1,2.0,False,,False,True,5.523,0,340.0,0.0,2.6359999999999957
0 days 01:46:27.230000,NOR,4,0 days 00:01:22.647000,35.0,1.0,,,0 days 00:00:27.325000,0 days 00:00:28.104000,0 days 00:00:27.218000,0 days 01:45:31.983000,0 days 01:46:00.087000,0 days 01:46:27.305000,311.0,313.0,315.0,324.0,False,MEDIUM,35.0,True,McLaren,0 days 01:45:04.583000,,1,2.0,False,,False,True,5.519,0,340.0,0.0,2.728999999999999
0 days 01:47:49.868000,NOR,4,0 days 00:01:22.638000,36.0,1.0,,,0 days 00:00:27.305000,0 days 00:00:27.978000,0 days 00:00:27.355000,0 days 01:46:54.610000,0 days 01:47:22.588000,0 days 01:47:49.943000,314.0,316.0,314.0,325.0,False,MEDIUM,36.0,True,McLaren,0 days 01:46:27.230000,,1,2.0,False,,False,True,5.458,0,340.0,0.0,2.719999999999999
0 days 01:49:12.348000,NOR,4,0 days 00:01:22.480000,37.0,1.0,,,0 days 00:00:27.190000,0 days 00:00:28.027000,0 days 00:00:27.263000,0 days 01:48:17.133000,0 days 01:48:45.160000,0 days 01:49:12.423000,315.0,318.0,315.0,327.0,True,MEDIUM,37.0,True,McLaren,0 days 01:47:49.868000,,1,2.0,False,,False,True,0.506,1,340.0,-13.0,2.5619999999999976
0 days 01:50:35.157000,NOR,4,0 days 00:01:22.809000,38.0,1.0,,,0 days 00:00:27.325000,0 days 00:00:28.166000,0 days 00:00:27.318000,0 days 01:49:39.748000,0 days 01:50:07.914000,0 days 01:50:35.232000,312.0,316.0,315.0,326.0,False,MEDIUM,38.0,True,McLaren,0 days 01:49:12.348000,,1,1.0,False,,False,True,,0,340.0,0.0,2.890999999999991
0 days 01:51:57.848000,NOR,4,0 days 00:01:22.691000,39.0,1.0,,,0 days 00:00:27.255000,0 days 00:00:28.124000,0 days 00:00:27.312000,0 days 01:51:02.487000,0 days 01:51:30.611000,0 days 01:51:57.923000,314.0,318.0,317.0,330.0,False,MEDIUM,39.0,True,McLaren,0 days 01:50:35.157000,,1,1.0,False,,False,True,,0,340.0,0.0,2.772999999999996
0 days 01:53:20.469000,NOR,4,0 days 00:01:22.621000,40.0,1.0,,,0 days 00:00:27.283000,0 days 00:00:28.154000,0 days 00:00:27.184000,0 days 01:52:25.206000,0 days 01:52:53.360000,0 days 01:53:20.544000,310.0,312.0,315.0,340.0,False,MEDIUM,40.0,True,McLaren,0 days 01:51:57.848000,,1,1.0,False,,False,True,,0,340.0,0.0,2.7029999999999887
0 days 01:54:43.918000,NOR,4,0 days 00:01:23.449000,41.0,1.0,,,0 days 00:00:27.742000,0 days 00:00:28.393000,0 days 00:00:27.314000,0 days 01:53:48.286000,0 days 01:54:16.679000,0 days 01:54:43.993000,280.0,314.0,316.0,324.0,False,MEDIUM,41.0,True,McLaren,0 days 01:53:20.469000,,12,1.0,False,,False,True,,0,340.0,0.0,3.5309999999999917
0 days 01:56:06.508000,NOR,4,0 days 00:01:22.590000,42.0,1.0,,,0 days 00:00:27.188000,0 days 00:00:28.172000,0 days 00:00:27.230000,0 days 01:55:11.181000,0 days 01:55:39.353000,0 days 01:56:06.583000,309.0,314.0,316.0,330.0,False,MEDIUM,42.0,True,McLaren,0 days 01:54:43.918000,,1,1.0,False,,False,True,,0,340.0,0.0,2.671999999999997
0 days 01:57:29.412000,NOR,4,0 days 00:01:22.904000,43.0,1.0,,,0 days 00:00:27.310000,0 days 00:00:28.285000,0 days 00:00:27.309000,0 days 01:56:33.893000,0 days 01:57:02.178000,0 days 01:57:29.487000,310.0,315.0,315.0,324.0,False,MEDIUM,43.0,True,McLaren,0 days 01:56:06.508000,,1,1.0,False,,False,True,,0,340.0,0.0,2.98599999999999
0 days 01:58:51.800000,NOR,4,0 days 00:01:22.388000,44.0,1.0,,,0 days 00:00:27.250000,0 days 00:00:27.955000,0 days 00:00:27.183000,0 days 01:57:56.737000,0 days 01:58:24.692000,0 days 01:58:51.875000,311.0,317.0,314.0,325.0,True,MEDIUM,44.0,True,McLaren,0 days 01:57:29.412000,,1,1.0,False,,False,True,,0,340.0,0.0,2.469999999999999
0 days 02:00:14.581000,NOR,4,0 days 00:01:22.781000,45.0,1.0,,,0 days 00:00:27.334000,0 days 00:00:28.182000,0 days 00:00:27.265000,0 days 01:59:19.209000,0 days 01:59:47.391000,0 days 02:00:14.656000,,316.0,314.0,,False,MEDIUM,45.0,True,McLaren,0 days 01:58:51.800000,,1,1.0,False,,False,True,,0,340.0,0.0,2.8629999999999995
0 days 02:01:41.868000,NOR,4,0 days 00:01:27.287000,46.0,1.0,,0 days 02:01:38.248000,0 days 00:00:27.307000,0 days 00:00:28.158000,0 days 00:00:31.822000,0 days 02:00:41.963000,0 days 02:01:10.121000,0 days 02:01:41.943000,312.0,317.0,,327.0,False,MEDIUM,46.0,True,McLaren,0 days 02:00:14.581000,,1,1.0,False,,False,False,,0,340.0,0.0,7.369
0 days 02:03:26.854000,NOR,4,0 days 00:01:44.986000,47.0,2.0,0 days 02:02:05.702000,,0 days 00:00:50.245000,0 days 00:00:27.741000,0 days 00:00:27,0 days 02:02:32.188000,0 days 02:02:59.929000,0 days 02:03:26.929000,315.0,310.0,316.0,285.0,False,SOFT,3.0,False,McLaren,0 days 02:01:41.868000,,1,3.0,False,,False,False,2.075,0,340.0,0.0,25.067999999999998
0 days 02:04:47.892000,NOR,4,0 days 00:01:21.038000,48.0,2.0,,,0 days 00:00:26.902000,0 days 00:00:27.314000,0 days 00:00:26.822000,0 days 02:03:53.831000,0 days 02:04:21.145000,0 days 02:04:47.967000,311.0,315.0,317.0,325.0,True,SOFT,4.0,False,McLaren,0 days 02:03:26.854000,,1,3.0,False,,False,True,1.33,0,340.0,0.0,1.1199999999999903
0 days 02:06:09.046000,NOR,4,0 days 00:01:21.154000,49.0,2.0,,,0 days 00:00:26.989000,0 days 00:00:27.391000,0 days 00:00:26.774000,0 days 02:05:14.956000,0 days 02:05:42.347000,0 days 02:06:09.121000,308.0,311.0,315.0,318.0,False,SOFT,5.0,False,McLaren,0 days 02:04:47.892000,,1,2.0,False,,False,True,19.758,0,340.0,0.0,1.23599999999999
0 days 02:07:30.169000,NOR,4,0 days 00:01:21.123000,50.0,2.0,,,0 days 00:00:27.009000,0 days 00:00:27.252000,0 days 00:00:26.862000,0 days 02:06:36.130000,0 days 02:07:03.382000,0 days 02:07:30.244000,,313.0,315.0,322.0,False,SOFT,6.0,False,McLaren,0 days 02:06:09.046000,,1,2.0,False,,False,True,19.584,0,340.0,0.0,1.2049999999999983
0 days 02:08:51.484000,NOR,4,0 days 00:01:21.315000,51.0,2.0,,,0 days 00:00:27.018000,0 days 00:00:27.346000,0 days 00:00:26.951000,0 days 02:07:57.262000,0 days 02:08:24.608000,0 days 02:08:51.559000,310.0,312.0,316.0,321.0,False,SOFT,7.0,False,McLaren,0 days 02:07:30.169000,,1,2.0,False,,False,True,19.15,0,340.0,0.0,1.3969999999999914
0 days 02:10:12.743000,NOR,4,0 days 00:01:21.259000,52.0,2.0,,,0 days 00:00:27.019000,0 days 00:00:27.406000,0 days 00:00:26.834000,0 days 02:09:18.578000,0 days 02:09:45.984000,0 days 02:10:12.818000,,313.0,315.0,,False,SOFT,8.0,False,McLaren,0 days 02:08:51.484000,,1,2.0,False,,False,True,19.406,0,340.0,0.0,1.340999999999994
0 days 02:11:33.644000,NOR,4,0 days 00:01:20.901000,53.0,2.0,,,0 days 00:00:26.810000,0 days 00:00:27.381000,0 days 00:00:26.710000,0 days 02:10:39.628000,0 days 02:11:07.009000,0 days 02:11:33.719000,311.0,318.0,315.0,336.0,True,SOFT,9.0,False,McLaren,0 days 02:10:12.743000,,1,2.0,False,,False,True,19.207,0,340.0,0.0,0.9829999999999899
0 days 00:59:18.104000,PIA,81,0 days 00:01:27.992000,1.0,1.0,,,,0 days 00:00:30.023000,0 days 00:00:28.116000,,0 days 00:58:50.119000,0 days 00:59:18.215000,322.0,318.0,309.0,287.0,False,MEDIUM,1.0,True,McLaren,0 days 00:57:49.893000,,1,3.0,False,,False,False,0.562,1,353.0,-66.0,8.579999999999998
0 days 01:00:43.863000,PIA,81,0 days 00:01:25.759000,2.0,1.0,,,0 days 00:00:27.817000,0 days 00:00:29.686000,0 days 00:00:28.256000,0 days 00:59:45.978000,0 days 01:00:15.664000,0 days 01:00:43.920000,336.0,336.0,312.0,340.0,True,MEDIUM,2.0,True,McLaren,0 days 00:59:18.104000,,1,4.0,False,,False,True,0.293,1,353.0,-13.0,6.346999999999994
0 days 01:02:08.980000,PIA,81,0 days 00:01:25.117000,3.0,1.0,,,0 days 00:00:28.424000,0 days 00:00:28.647000,0 days 00:00:28.046000,0 days 01:01:12.344000,0 days 01:01:40.991000,0 days 01:02:09.037000,314.0,328.0,313.0,347.0,True,MEDIUM,3.0,True,McLaren,0 days 01:00:43.863000,,1,4.0,False,,False,True,0.445,1,353.0,-6.0,5.704999999999998
0 days 01:03:33.547000,PIA,81,0 days 00:01:24.567000,4.0,1.0,,,0 days 00:00:27.516000,0 days 00:00:29.120000,0 days 00:00:27.931000,0 days 01:02:36.553000,0 days 01:03:05.673000,0 days 01:03:33.604000,316.0,325.0,314.0,337.0,True,MEDIUM,4.0,True,McLaren,0 days 01:02:08.980000,,1,4.0,False,,False,True,0.487,1,353.0,-16.0,5.154999999999987
0 days 01:04:57.905000,PIA,81,0 days 00:01:24.358000,5.0,1.0,,,0 days 00:00:27.390000,0 days 00:00:28.967000,0 days 00:00:28.001000,0 days 01:04:00.994000,0 days 01:04:29.961000,0 days 01:04:57.962000,315.0,322.0,317.0,333.0,True,MEDIUM,5.0,True,McLaren,0 days 01:03:33.547000,,1,4.0,False,,False,True,0.404,1,353.0,-20.0,4.945999999999998
0 days 01:06:21.584000,PIA,81,0 days 00:01:23.679000,6.0,1.0,,,0 days 00:00:27.322000,0 days 00:00:28.515000,0 days 00:00:27.842000,0 days 01:05:25.284000,0 days 01:05:53.799000,0 days 01:06:21.641000,319.0,311.0,311.0,353.0,True,MEDIUM,6.0,True,McLaren,0 days 01:04:57.905000,,1,3.0,False,,False,True,3.535,0,353.0,0.0,4.266999999999996
0 days 01:07:45.322000,PIA,81,0 days 00:01:23.738000,7.0,1.0,,,0 days 00:00:27.487000,0 days 00:00:28.495000,0 days 00:00:27.756000,0 days 01:06:49.128000,0 days 01:07:17.623000,0 days 01:07:45.379000,309.0,311.0,312.0,324.0,False,MEDIUM,7.0,True,McLaren,0 days 01:06:21.584000,,1,3.0,False,,False,True,3.735,0,353.0,0.0,4.325999999999993
0 days 01:09:09.271000,PIA,81,0 days 00:01:23.949000,8.0,1.0,,,0 days 00:00:27.442000,0 days 00:00:28.551000,0 days 00:00:27.956000,0 days 01:08:12.821000,0 days 01:08:41.372000,0 days 01:09:09.328000,308.0,309.0,312.0,323.0,False,MEDIUM,8.0,True,McLaren,0 days 01:07:45.322000,,1,3.0,False,,False,True,4.166,0,353.0,0.0,4.536999999999992
0 days 01:10:32.956000,PIA,81,0 days 00:01:23.685000,9.0,1.0,,,0 days 00:00:27.470000,0 days 00:00:28.473000,0 days 00:00:27.742000,0 days 01:09:36.798000,0 days 01:10:05.271000,0 days 01:10:33.013000,,311.0,311.0,324.0,False,MEDIUM,9.0,True,McLaren,0 days 01:09:09.271000,,1,3.0,False,,False,True,4.374,0,353.0,0.0,4.272999999999996
0 days 01:11:56.417000,PIA,81,0 days 00:01:23.461000,10.0,1.0,,,0 days 00:00:27.430000,0 days 00:00:28.274000,0 days 00:00:27.757000,0 days 01:11:00.443000,0 days 01:11:28.717000,0 days 01:11:56.474000,311.0,313.0,311.0,323.0,True,MEDIUM,10.0,True,McLaren,0 days 01:10:32.956000,,1,3.0,False,,False,True,4.419,0,353.0,0.0,4.048999999999992
0 days 01:13:20.314000,PIA,81,0 days 00:01:23.897000,11.0,1.0,,,0 days 00:00:27.380000,0 days 00:00:28.518000,0 days 00:00:27.999000,0 days 01:12:23.854000,0 days 01:12:52.372000,0 days 01:13:20.371000,309.0,310.0,311.0,,False,MEDIUM,11.0,True,McLaren,0 days 01:11:56.417000,,1,3.0,False,,False,True,4.956,0,353.0,0.0,4.484999999999999
0 days 01:14:43.800000,PIA,81,0 days 00:01:23.486000,12.0,1.0,,,0 days 00:00:27.356000,0 days 00:00:28.412000,0 days 00:00:27.718000,0 days 01:13:47.727000,0 days 01:14:16.139000,0 days 01:14:43.857000,310.0,311.0,312.0,,False,MEDIUM,12.0,True,McLaren,0 days 01:13:20.314000,,1,3.0,False,,False,True,5.148,0,353.0,0.0,4.073999999999998
0 days 01:16:07.398000,PIA,81,0 days 00:01:23.598000,13.0,1.0,,,0 days 00:00:27.402000,0 days 00:00:28.484000,0 days 00:00:27.712000,0 days 01:15:11.259000,0 days 01:15:39.743000,0 days 01:16:07.455000,,311.0,313.0,324.0,False,MEDIUM,13.0,True,McLaren,0 days 01:14:43.800000,,1,3.0,False,,False,True,5.453,0,353.0,0.0,4.185999999999993
0 days 01:17:31.060000,PIA,81,0 days 00:01:23.662000,14.0,1.0,,,0 days 00:00:27.420000,0 days 00:00:28.494000,0 days 00:00:27.748000,0 days 01:16:34.875000,0 days 01:17:03.369000,0 days 01:17:31.117000,,311.0,312.0,325.0,False,MEDIUM,14.0,True,McLaren,0 days 01:16:07.398000,,1,3.0,False,,False,True,5.606,0,353.0,0.0,4.25
0 days 01:18:54.445000,PIA,81,0 days 00:01:23.385000,15.0,1.0,,,0 days 00:00:27.321000,0 days 00:00:28.299000,0 days 00:00:27.765000,0 days 01:17:58.438000,0 days 01:18:26.737000,0 days 01:18:54.502000,312.0,312.0,313.0,324.0,True,MEDIUM,15.0,True,McLaren,0 days 01:17:31.060000,,1,3.0,False,,False,True,5.932,0,353.0,0.0,3.972999999999999
0 days 01:20:17.582000,PIA,81,0 days 00:01:23.137000,16.0,1.0,,,0 days 00:00:27.317000,0 days 00:00:28.271000,0 days 00:00:27.549000,0 days 01:19:21.819000,0 days 01:19:50.090000,0 days 01:20:17.639000,,312.0,313.0,325.0,True,MEDIUM,16.0,True,McLaren,0 days 01:18:54.445000,,1,3.0,False,,False,True,5.98,0,353.0,0.0,3.7249999999999943
0 days 01:21:40.918000,PIA,81,0 days 00:01:23.336000,17.0,1.0,,,0 days 00:00:27.334000,0 days 00:00:28.405000,0 days 00:00:27.597000,0 days 01:20:44.973000,0 days 01:21:13.378000,0 days 01:21:40.975000,310.0,313.0,313.0,326.0,False,MEDIUM,17.0,True,McLaren,0 days 01:20:17.582000,,1,3.0,False,,False,True,6.084,0,353.0,0.0,3.9239999999999924
0 days 01:23:04.177000,PIA,81,0 days 00:01:23.259000,18.0,1.0,,,0 days 00:00:27.317000,0 days 00:00:28.266000,0 days 00:00:27.676000,0 days 01:22:08.292000,0 days 01:22:36.558000,0 days 01:23:04.234000,,311.0,313.0,327.0,False,MEDIUM,18.0,True,McLaren,0 days 01:21:40.918000,,1,3.0,False,,False,True,6.154,0,353.0,0.0,3.846999999999994
0 days 01:24:27.536000,PIA,81,0 days 00:01:23.359000,19.0,1.0,,,0 days 00:00:27.365000,0 days 00:00:28.341000,0 days 00:00:27.653000,0 days 01:23:31.599000,0 days 01:23:59.940000,0 days 01:24:27.593000,311.0,312.0,313.0,326.0,False,MEDIUM,19.0,True,McLaren,0 days 01:23:04.177000,,1,3.0,False,,False,True,6.224,0,353.0,0.0,3.9469999999999885
0 days 01:25:50.761000,PIA,81,0 days 00:01:23.225000,20.0,1.0,,,0 days 00:00:27.357000,0 days 00:00:28.355000,0 days 00:00:27.513000,0 days 01:24:54.950000,0 days 01:25:23.305000,0 days 01:25:50.818000,310.0,313.0,312.0,,False,MEDIUM,20.0,True,McLaren,0 days 01:24:27.536000,,1,3.0,False,,False,True,6.4,0,353.0,0.0,3.812999999999988
0 days 01:27:13.717000,PIA,81,0 days 00:01:22.956000,21.0,1.0,,,0 days 00:00:27.299000,0 days 00:00:28.243000,0 days 00:00:27.414000,0 days 01:26:18.117000,0 days 01:26:46.360000,0 days 01:27:13.774000,311.0,314.0,314.0,325.0,True,MEDIUM,21.0,True,McLaren,0 days 01:25:50.761000,,1,3.0,False,,False,True,6.358,0,353.0,0.0,3.543999999999997
0 days 01:28:36.600000,PIA,81,0 days 00:01:22.883000,22.0,1.0,,,0 days 00:00:27.278000,0 days 00:00:28.117000,0 days 00:00:27.488000,0 days 01:27:41.052000,0 days 01:28:09.169000,0 days 01:28:36.657000,312.0,313.0,313.0,326.0,True,MEDIUM,22.0,True,McLaren,0 days 01:27:13.717000,,1,3.0,False,,False,True,6.276,0,353.0,0.0,3.4709999999999894
0 days 01:29:59.557000,PIA,81,0 days 00:01:22.957000,23.0,1.0,,,0 days 00:00:27.308000,0 days 00:00:28.117000,0 days 00:00:27.532000,0 days 01:29:03.965000,0 days 01:29:32.082000,0 days 01:29:59.614000,311.0,313.0,312.0,,False,MEDIUM,23.0,True,McLaren,0 days 01:28:36.600000,,1,3.0,False,,False,True,6.341,0,353.0,0.0,3.5449999999999875
0 days 01:31:22.301000,PIA,81,0 days 00:01:22.744000,24.0,1.0,,,0 days 00:00:27.272000,0 days 00:00:28.043000,0 days 00:00:27.429000,0 days 01:30:26.886000,0 days 01:30:54.929000,0 days 01:31:22.358000,,314.0,314.0,,True,MEDIUM,24.0,True,McLaren,0 days 01:29:59.557000,,1,3.0,False,,False,True,6.118,0,353.0,0.0,3.3319999999999936
0 days 01:32:45.571000,PIA,81,0 days 00:01:23.270000,25.0,1.0,,,0 days 00:00:27.261000,0 days 00:00:28.308000,0 days 00:00:27.701000,0 days 01:31:49.619000,0 days 01:32:17.927000,0 days 01:32:45.628000,310.0,313.0,313.0,328.0,False,MEDIUM,25.0,True,McLaren,0 days 01:31:22.301000,,1,3.0,False,,False,True,6.306,0,353.0,0.0,3.85799999999999
0 days 01:34:08.618000,PIA,81,0 days 00:01:23.047000,26.0,1.0,,,0 days 00:00:27.354000,0 days 00:00:28.218000,0 days 00:00:27.475000,0 days 01:33:12.982000,0 days 01:33:41.200000,0 days 01:34:08.675000,312.0,313.0,313.0,,False,MEDIUM,26.0,True,McLaren,0 days 01:32:45.571000,,1,3.0,False,,False,True,6.512,0,353.0,0.0,3.634999999999991
0 days 01:35:31.414000,PIA,81,0 days 00:01:22.796000,27.0,1.0,,,0 days 00:00:27.285000,0 days 00:00:28.087000,0 days 00:00:27.424000,0 days 01:34:35.960000,0 days 01:35:04.047000,0 days 01:35:31.471000,,314.0,313.0,327.0,False,MEDIUM,27.0,True,McLaren,0 days 01:34:08.618000,,1,3.0,False,,False,True,6.473,0,353.0,0.0,3.3840000000000003
